scenario,axis,parallel,flow_kib,per_source_mib,variant,weights,seed,traffic_sha256,sim_sha256,primary_metric,primary_us,returncode,config_ok,command,completed,unique_completed,expected_flows,all_flows_completed,mean_fct_us,p50_fct_us,p95_fct_us,p99_fct_us,p999_fct_us,max_fct_us,main_completed,main_mean_fct_us,main_p99_fct_us,main_max_fct_us,ecmp_background_completed,ecmp_background_mean_fct_us,ecmp_background_p99_fct_us,ecmp_background_max_fct_us,mixed_labels_ok,RoceDiag.acks,RoceDiag.nacks,RoceDiag.nacks_ooo,RoceDiag.nacks_trim,RoceDiag.nacks_loss,RoceDiag.rtos,RoceDiag.ecn_echo_acks,RoceDiag.duplicate_acks,RoceDiag.duplicate_inflate_suppressed,RoceDiag.feedback_acks,RoceDiag.feedback_nacks,RoceDiag.feedback_messages_total,RoceDiag.feedback_zero_bits,RoceDiag.netaware_ev_skips,RoceDiag.netaware_bitmap_fallbacks,RoceDiag.stor_selected_good,RoceDiag.stor_selected_degraded,RoceDiag.stor_selected_bad,RoceDiag.stor_selected_avoid,BoundedRecoveryDiag.inflight_final,BoundedRecoveryDiag.unique_acks,BoundedRecoveryDiag.recovery_inflight_final_bytes,BoundedRecoveryDiag.recovery_inflight_max_bytes,BoundedRecoveryDiag.stale_attempt_nacks,BoundedRecoveryDiag.duplicate_failure_nacks,BoundedRecoveryDiag.duplicate_confirmations_suppressed,BoundedRecoveryDiag.acked_revival_rejected,BoundedRecoveryDiag.attempt_wraps,BoundedRecoveryDiag.exact_trim_recoveries,BoundedRecoveryDiag.sack_loss_recoveries,RepsLikeDiag.random_sends,RepsLikeDiag.cached_sends,RepsLikeDiag.cache_hit_ratio,RepsLikeDiag.clean_ack_cached,RepsLikeDiag.ecn_ack_discarded,RepsLikeDiag.buffer_occupancy_samples,MrcDiag.ecn_cooldown_events,MrcDiag.ecn_cooling_events,MrcDiag.trim_events,MrcDiag.rto_fail_events,MrcDiag.trim_cooling_events,MrcDiag.nack_ooo_ignored_for_failure,MrcDiag.nack_ooo_ignored_for_state,MrcDiag.nack_loss_fail_events,MrcDiag.loss_fail_events,MrcDiag.nack_unknown_ignored_for_failure,MrcDiag.feedback_exact_ev_events,MrcDiag.feedback_sequence_fallback_events,MrcDiag.feedback_physical_fallback_events,MrcDiag.feedback_cumulative_mismatch_events,MrcDiag.failure_backup_promotions,MrcDiag.forced_cooling_use,MrcDiag.forced_cooling_earliest_use,MrcDiag.forced_cooling_round_robin_use,MrcDiag.cycle_cooling_events,MrcDiag.cycle_cooling_expiries,MrcDiag.cooling_skip_selection_sum,MrcDiag.cooling_skip_selection_events,MrcDiag.duplicate_feedback_ignored,MrcDiag.cwnd_scaled_feedback_events,MrcDiag.cwnd_scaled_duplicate_feedback_ignored,MrcDiag.cooling_skip_selection_avg,MrcDiag.probe_events,MrcDiag.probe_success_events,MrcDiag.probe_fail_events,MrcDiag.backup_replacement_events,MrcDiag.backup_replacement_diff_physical,MrcDiag.retx_original_physical,MrcDiag.retx_different_physical,MrcDiag.retx_same_physical_new_ev,MrcDiag.retx_different_physical_new_ev,MrcDiag.retx_unknown_original,MrcDiag.retx_fallback_events,MrcDiag.state_samples,MrcDiag.active_avg,MrcDiag.backup_avg,MrcDiag.cooling_avg,MrcDiag.failed_avg,MrcDiag.active_physical_avg,MrcDiag.cooling_physical_avg,MrcDiag.failed_physical_avg,MrcDiag.active_max,MrcDiag.backup_max,MrcDiag.cooling_max,MrcDiag.failed_max,MrcDiag.active_physical_max,MrcDiag.cooling_physical_max,MrcDiag.failed_physical_max,MrcDiag.unused_final,MrcDiag.active_final,MrcDiag.cooling_final,MrcDiag.failed_final,MrcDiag.probing_final,MrcDiag.unused_physical_final,MrcDiag.active_physical_final,MrcDiag.cooling_physical_final,MrcDiag.failed_physical_final,MrcDiag.probing_physical_final,MrcDiag.backup_remaining_final,PathSelectDiag.selected_total,PathSelectDiag.unique_evs,PathSelectDiag.unique_physical_mods,PathSelectDiag.topology_path_combo,PathSelectDiag.first128,PathSelectDiag.ev_hist_top,PathSelectDiag.physical_mod_hist,QueueDiag.lossless_overflows,QueueDiag.lossless_ecn_marks,QueueDiag.lossy_drops,QueueDiag.lossy_ecn_marks,QueueDiag.composite_trims,QueueDiag.composite_drops,QueueDiag.composite_ecn_marks,StorDiag.stor_min_score,StorDiag.stor_avoid_entries,StorDiag.stor_avoid_exits,StorDiag.stor_clean_signals,StorDiag.stor_ecn_signals,StorDiag.stor_trim_signals,StorProfileDiag.stor_level_transitions,StorProfileDiag.stor_level_changes,StorProfileDiag.stor_all_zero_profiles,StorProfileDiag.stor_all_zero_selections,StorProfileDiag.netaware_level_transitions,StorProfileDiag.netaware_level_changes,StorProfileDiag.netaware_all_zero_profiles,StorProfileDiag.netaware_all_zero_selections,NetawareDiag.samples,NetawareDiag.sample_zero_bits,NetawareDiag.feedbacks,NetawareDiag.packet_feedbacks,NetawareDiag.time_feedbacks,NetawareDiag.feedback_packets_sum,NetawareDiag.feedback_zero_bits,NetawareDiag.all_good_feedbacks,QueueCvDiag.spine_queue_cv,QueueCvDiag.spine_queue_avg,QueueCvDiag.spine_queue_count,QueueCvDiag.spine_queue_peak_bytes,QueueCvDiag.spine_queue_p95_fraction,QueueCvDiag.spine_queue_p99_fraction,SglbRouteDiag.route_calls,SglbRouteDiag.avg_available_choices,SglbRouteDiag.avg_candidate_choices,SglbRouteDiag.avg_best_quality_choices,SglbRouteDiag.avg_distinct_qualities,SglbRouteDiag.all_same_quality_calls,SglbRouteDiag.all_zero_quality_calls,SglbRouteDiag.selected_nonbest_quality,SglbRouteDiag.avg_score_spread,SglbRouteDiag.observed_good,SglbRouteDiag.observed_degraded,SglbRouteDiag.observed_bad,SglbRouteDiag.observed_avoid,SglbRouteDiag.selected_good,SglbRouteDiag.selected_degraded,SglbRouteDiag.selected_bad,SglbRouteDiag.selected_avoid,SglbRouteDiag.remote_snapshot_used,SglbRouteDiag.remote_snapshot_missing
collective_p4_flow128kib,flow_size,4,128,15.875,equal,4/4/4/0,47,e1e846801530ae285da85d7a658b28539f258e1f966e996fc643ba2ff87079c5,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,494.359,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow128kib/equal/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow128kib_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 4 4 0,16256,16256,16256,1,242.1402203063482,242.8865,443.572,463.85465000000005,480.92690000000005,494.359,16256,242.1402203063482,463.85465000000005,494.359,0,0.0,0.0,0.0,1,519745,293,3,290,0,0,136,0,0,15532,22,15554,0,0,0,519788,611,84,2,0,520192,0,0,0,0,520035,0,0,290,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520485,8,8,8,5,1,0,0,0,0,0,290,0,223,0,3,3,520059,136,290,1154,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595853,40.6607,128,87360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow128kib,flow_size,4,128,15.875,gentle,4/3/2/0,13,c1b4d236e297dedf812bdfce56ac1de89451292e7301982b3355960a77160fc5,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,487.703,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow128kib/gentle/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow128kib_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 3 2 0,16256,16256,16256,1,240.33180961491158,241.5375,439.02450000000005,459.5939,473.2040600000005,487.703,16256,240.33180961491158,459.5939,487.703,0,0.0,0.0,0.0,1,519741,144,0,144,0,0,96,0,0,15592,12,15604,0,0,0,520043,289,4,0,0,520192,0,0,0,0,519754,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520336,8,8,8,7,0,0,0,0,0,0,144,0,166,3,0,0,520095,97,144,682,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659516,45.2663,128,83200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow128kib,flow_size,4,128,15.875,gentle,4/3/2/0,29,ad38562c72de9efa46bc7277db912dcbf473103922896f1e23d59705a9297e7d,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,493.191,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow128kib/gentle/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow128kib_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 3 2 0,16256,16256,16256,1,240.3423022453249,240.89249999999998,439.75425,459.5132500000001,475.5428100000001,493.191,16256,240.3423022453249,459.5132500000001,493.191,0,0.0,0.0,0.0,1,519743,133,0,133,0,0,131,0,0,15385,8,15393,0,0,0,520056,263,4,2,0,520192,0,0,0,0,519800,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520325,8,8,8,2,0,0,0,0,0,0,133,0,240,0,3,3,520061,131,133,771,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585369,36.3413,128,70720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow128kib,flow_size,4,128,15.875,gentle,4/3/2/0,47,e1e846801530ae285da85d7a658b28539f258e1f966e996fc643ba2ff87079c5,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,500.263,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow128kib/gentle/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow128kib_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 3 2 0,16256,16256,16256,1,241.98175632381964,243.32850000000002,442.3502500000001,462.4604500000001,478.4108350000001,500.263,16256,241.98175632381964,462.4604500000001,500.263,0,0.0,0.0,0.0,1,519747,73,0,73,0,0,68,0,0,15591,6,15597,0,0,0,520135,122,8,0,0,520192,0,0,0,0,519749,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520265,8,8,8,5,0,0,0,0,0,0,73,0,129,3,0,0,520124,68,73,424,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540544,34.009,128,58240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow128kib,flow_size,4,128,15.875,sharp,8/2/1/0,13,c1b4d236e297dedf812bdfce56ac1de89451292e7301982b3355960a77160fc5,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,497.469,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow128kib/sharp/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow128kib_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 8 2 1 0,16256,16256,16256,1,240.5256104822823,240.79649999999998,440.55275,461.57515,478.3267500000001,497.469,16256,240.5256104822823,461.57515,497.469,0,0.0,0.0,0.0,1,519697,362,11,351,0,0,102,0,0,15635,19,15654,0,0,0,520188,327,34,5,0,520192,0,0,0,0,520254,0,0,351,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520554,8,8,8,7,0,0,0,0,0,0,352,0,164,0,6,6,520099,103,352,1104,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686738,40.495,128,66560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow128kib,flow_size,4,128,15.875,sharp,8/2/1/0,29,ad38562c72de9efa46bc7277db912dcbf473103922896f1e23d59705a9297e7d,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,483.783,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow128kib/sharp/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow128kib_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 8 2 1 0,16256,16256,16256,1,240.96119309178158,241.141,441.8795,461.63415,474.71983500000044,483.783,16256,240.96119309178158,461.63415,483.783,0,0.0,0.0,0.0,1,519746,98,0,98,0,0,157,0,0,15461,4,15465,0,0,0,520195,87,8,0,0,520192,0,0,0,0,519786,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520290,8,8,8,2,2,0,0,0,0,0,98,0,268,0,2,2,520035,157,98,804,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608216,27.7277,128,50048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow128kib,flow_size,4,128,15.875,sharp,8/2/1/0,47,e1e846801530ae285da85d7a658b28539f258e1f966e996fc643ba2ff87079c5,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,485.442,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow128kib/sharp/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow128kib_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 8 2 1 0,16256,16256,16256,1,240.6757210076271,242.2635,439.7175,459.2014000000001,473.53297999999995,485.442,16256,240.6757210076271,459.2014000000001,485.442,0,0.0,0.0,0.0,1,519672,67,0,67,0,0,95,0,0,15575,5,15580,0,0,0,520199,60,0,0,0,520192,0,0,0,0,519675,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520259,8,8,8,5,1,0,0,0,0,0,67,0,167,7,0,0,520096,96,67,522,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541299,36.0205,128,58240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow2048kib,flow_size,4,2048,254.0,default,4/2/1/0,13,e14c9b2fa5732d49d911c4cc54a6ca6cf4e84e086da834ec0677080c5d52f635,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,12270.3,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow2048kib/default/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow2048kib_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 2 1 0,16256,16256,16256,1,4386.258797121068,4198.26,9131.2525,10734.705000000007,11692.282500000032,12270.3,16256,4386.258797121068,10734.705000000007,12270.3,0,0.0,0.0,0.0,1,8350209,633630,39730,593900,0,0,414533,29112,0,303628,23441,327069,0,0,0,7140986,1032831,628242,144976,0,8323072,0,4096,1698,1642,14916783,3351,0,588725,38214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8947035,8,8,8,7,0,0,0,0,0,0,593931,0,825558,0,113810,113769,7936612,414625,593931,570187,455292,1292,34435,0,0,0,0,0,0,0,0,0,0,0,0,0.417523,1324.85,128,349760,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow2048kib,flow_size,4,2048,254.0,default,4/2/1/0,29,9b3cf271c7a010936f4029f88649472095d7e054e3bdda708c77cfc44becbdb6,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,11078.5,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow2048kib/default/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow2048kib_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 2 1 0,16256,16256,16256,1,4134.093438607285,3953.425,8336.4625,9557.8125,10592.188000000002,11078.5,16256,4134.093438607285,9557.8125,11078.5,0,0.0,0.0,0.0,1,8348752,612288,36295,575993,0,0,607401,28112,0,298649,20365,319014,0,0,0,6963107,1113837,684847,166367,0,8323072,0,4096,1243,989,15438292,2756,0,571909,35391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8928158,8,8,8,2,0,0,0,0,0,0,576041,0,1206932,0,125452,125430,7742272,607506,576041,584911,474085,1186,34098,0,0,0,0,0,0,0,0,0,0,0,0,0.327868,1543.96,128,349568,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collective_p4_flow2048kib,flow_size,4,2048,254.0,default,4/2/1/0,47,c1bf054e67dc1798e712c0ed5173423bbdcb5d4f5c716c92247f936f57e0709c,339c4685a90c8895efad0229af8f25cc2d0fe613fa8cd459bb3c0ab396ca3ea9,all_to_all_cct_us,11980.7,0,1,/home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/raw/collective_p4_flow2048kib/default/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/grade-collective-sweep/experiments/n-mrc/output/grade_collective_scale_concurrency_20260726/traffic/n128_collective_p4_flow2048kib_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 2 1 0,16256,16256,16256,1,4263.345704662887,4046.755,8879.217499999999,10594.0,11501.245000000017,11980.7,16256,4263.345704662887,10594.0,11980.7,0,0.0,0.0,0.0,1,8349481,612162,37939,574223,0,0,514533,28482,0,302989,22270,325259,0,0,0,7049142,1063131,656616,157957,0,8323072,0,4096,1439,1428,14917199,2906,0,569759,36630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8926846,8,8,8,5,0,0,0,0,0,0,574277,0,1022868,0,119384,119358,7835977,514630,574277,577511,462188,1326,36253,0,0,0,0,0,0,0,0,0,0,0,0,0.297219,1422.45,128,349696,0.01,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
