scenario,parallel,panel,scheme,seed,time_us,spine_id,value_raw,value_display,window_end_us,unit
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,600,,0.173564876768,0.1681159914,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,610,,0.0274998262023,0.0274998262023,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,610,,0.167706652665,0.169860826325,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,620,,0.0286611882734,0.0286611882734,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,620,,0.1681159914,0.1681159914,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,630,,0.0380363692031,0.0380363692031,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,630,,0.169860826325,0.167706652665,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,640,,0.0455065785926,0.0380363692031,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,640,,0.159763009496,0.159763009496,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,650,,0.0455134817259,0.0380363692031,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,650,,0.151226745043,0.151226745043,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,660,,0.0347533208796,0.0347533208796,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,660,,0.150675988288,0.151226745043,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,670,,0.0261818367635,0.0261818367635,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,670,,0.150734930621,0.151226745043,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,680,,0.0122359270708,0.0151871813363,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,680,,0.154111808748,0.154111808748,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,690,,0.013251724196,0.0151871813363,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,690,,0.167405081658,0.158838395308,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,700,,0.0151871813363,0.0151871813363,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,700,,0.169101343804,0.158838395308,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,710,,0.0199057387587,0.0199057387587,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,710,,0.158838395308,0.158838395308,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,720,,0.0211861398013,0.0211861398013,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,720,,0.150546251239,0.150546251239,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,730,,0.0283888994078,0.0283888994078,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,730,,0.144103912751,0.146800977454,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,740,,0.0353333904008,0.028762845184,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,740,,0.146800977454,0.146800977454,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,750,,0.0352107131722,0.0311510902428,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,750,,0.146406079929,0.146800977454,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,760,,0.028762845184,0.0352107131722,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,760,,0.147466485561,0.147466485561,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,770,,0.0311510902428,0.0352107131722,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,770,,0.149538971657,0.149538971657,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,780,,0.0405253171298,0.0405253171298,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,780,,0.154928285627,0.154928285627,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,790,,0.0492652042382,0.0433433780152,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,790,,0.159153724977,0.157549210079,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,800,,0.0499790419397,0.0433433780152,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,800,,0.157549210079,0.157549210079,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,810,,0.0433433780152,0.0433433780152,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,810,,0.158180619771,0.157549210079,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,820,,0.0372204120341,0.0372204120341,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,820,,0.148298371045,0.148298371045,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,830,,0.0359533582075,0.0372204120341,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,830,,0.147627841095,0.148298371045,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,840,,0.0349047241453,0.0372204120341,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,840,,0.148003386972,0.148298371045,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,850,,0.0388039672247,0.0388039672247,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,850,,0.151563144494,0.148953787787,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,860,,0.0420124244305,0.0388039672247,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,860,,0.148953787787,0.151563144494,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,870,,0.0420126453473,0.0388039672247,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,870,,0.153595285777,0.152979600242,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,880,,0.0384973746366,0.0384973746366,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,880,,0.157169938373,0.153595285777,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,890,,0.0299746259812,0.0299746259812,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,890,,0.152979600242,0.153595285777,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,900,,0.0299076558824,0.0299076558824,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,900,,0.155013172238,0.153256621447,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,910,,0.0274067941848,0.0282694732488,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,910,,0.153256621447,0.152979600242,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,920,,0.0269300311539,0.0282694732488,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,920,,0.149409389712,0.152716076334,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,930,,0.0282694732488,0.0281259191589,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,930,,0.145321574298,0.152716076334,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,940,,0.029635046609,0.0282694732488,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,940,,0.152716076334,0.152716076334,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,950,,0.0281259191589,0.0282694732488,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,950,,0.165998666969,0.165580168768,11334,fraction
