scenario,family,kind,scheme,primary_metric,primary_geomean_us,primary_min_us,primary_max_us,seed_values_us,main_max_geomean_us,ecmp_background_max_geomean_us,raw_cells,speedup_vs_ecmp
asymmetric_p2p_tornado_16mib,asymmetric_p2p,point_to_point,sglb,p99_fct_us,391.10653783544853,389.59807,392.34770000000003,13:391.378820;29:389.598070;47:392.347700,393.1419213164015,0.0,3,0.0
asymmetric_p2p_tornado_4mib,asymmetric_p2p,point_to_point,mrc,p99_fct_us,125.38752591763914,125.20418000000001,125.64591,13:125.645910;29:125.204180;47:125.312910,125.70994915768071,0.0,3,0.0
asymmetric_p2p_tornado_4mib,asymmetric_p2p,point_to_point,n-mrc,p99_fct_us,103.21746763515664,103.03956000000001,103.34818,13:103.348180;29:103.039560;47:103.264910,103.42992039363459,0.0,3,0.0
asymmetric_p2p_tornado_4mib,asymmetric_p2p,point_to_point,ops,p99_fct_us,243.5066535992339,228.8228,261.89569,13:240.937750;29:228.822800;47:261.895690,261.6977551766142,0.0,3,0.0
asymmetric_p2p_tornado_4mib,asymmetric_p2p,point_to_point,reps,p99_fct_us,123.67775292046525,122.44145,125.78528000000003,13:122.441450;29:125.785280;47:122.833400,125.08521257635684,0.0,3,0.0
asymmetric_p2p_tornado_4mib,asymmetric_p2p,point_to_point,sglb,p99_fct_us,107.60142156233158,106.99874,108.56727000000001,13:108.567270;29:107.244850;47:106.998740,107.77758179616703,0.0,3,0.0
asymmetric_p2p_tornado_8mib,asymmetric_p2p,point_to_point,mrc,p99_fct_us,248.68381199998382,248.14263,249.37832,13:249.378320;29:248.532090;47:248.142630,249.39043450194904,0.0,3,0.0
asymmetric_p2p_tornado_8mib,asymmetric_p2p,point_to_point,n-mrc,p99_fct_us,195.1805101434976,194.87078000000002,195.34494,13:195.326180;29:194.870780;47:195.344940,195.3238454447182,0.0,3,0.0
asymmetric_p2p_tornado_8mib,asymmetric_p2p,point_to_point,ops,p99_fct_us,482.6482748894352,439.0714800000001,520.27438,13:492.180730;29:439.071480;47:520.274380,512.1214451075294,0.0,3,0.0
asymmetric_p2p_tornado_8mib,asymmetric_p2p,point_to_point,reps,p99_fct_us,234.7458384353554,232.07145000000003,238.27452000000002,13:232.071450;29:238.274520;47:233.934560,238.45199898109777,0.0,3,0.0
asymmetric_p2p_tornado_8mib,asymmetric_p2p,point_to_point,sglb,p99_fct_us,201.9624105334566,201.52725,202.54148,13:202.541480;29:201.819850;47:201.527250,202.29019420905595,0.0,3,0.0
asymmetric_p2p_websearch_100pct,asymmetric_p2p,point_to_point,mrc,p99_fct_us,6698.235176446293,6426.384680114528,7229.65153834133,13:7229.651538;29:6426.384680;47:6468.403315,15208.216394671343,0.0,3,0.0
asymmetric_p2p_websearch_100pct,asymmetric_p2p,point_to_point,n-mrc,p99_fct_us,8066.7172484888015,7673.912506471913,8782.249105279443,13:8782.249105;29:7788.752588;47:7673.912506,14897.815570310722,0.0,3,0.0
asymmetric_p2p_websearch_100pct,asymmetric_p2p,point_to_point,ops,p99_fct_us,7738.604365655229,7339.487641576319,8348.432152727524,13:8348.432153;29:7563.403436;47:7339.487642,17366.939388479102,0.0,3,0.0
asymmetric_p2p_websearch_100pct,asymmetric_p2p,point_to_point,reps,p99_fct_us,6606.897367874086,6307.146543835746,7156.405151786787,13:7156.405152;29:6307.146544;47:6389.470069,15107.606333882353,0.0,3,0.0
asymmetric_p2p_websearch_100pct,asymmetric_p2p,point_to_point,sglb,p99_fct_us,6727.762407320479,6416.383028406756,7385.255229505628,13:7385.255230;29:6426.228254;47:6416.383028,15161.88675669117,0.0,3,0.0
asymmetric_p2p_websearch_40pct,asymmetric_p2p,point_to_point,mrc,p99_fct_us,1227.9349608309428,1159.7012323678387,1307.1774563199947,13:1307.177456;29:1221.364873;47:1159.701232,3975.186216552563,0.0,3,0.0
asymmetric_p2p_websearch_40pct,asymmetric_p2p,point_to_point,n-mrc,p99_fct_us,1220.984875710077,1147.2025794489034,1311.1044419272107,13:1311.104442;29:1210.189692;47:1147.202579,3964.084034864095,0.0,3,0.0
asymmetric_p2p_websearch_40pct,asymmetric_p2p,point_to_point,ops,p99_fct_us,1312.0914338398777,1254.5600975564307,1399.658164037627,13:1399.658164;29:1286.408344;47:1254.560098,5496.815749399573,0.0,3,0.0
asymmetric_p2p_websearch_40pct,asymmetric_p2p,point_to_point,reps,p99_fct_us,1222.4497950415614,1149.5062272088285,1309.6975971456018,13:1309.697597;29:1213.418850;47:1149.506227,4035.3285384380615,0.0,3,0.0
asymmetric_p2p_websearch_40pct,asymmetric_p2p,point_to_point,sglb,p99_fct_us,1220.2159989609072,1149.9495716574456,1304.0295056455607,13:1304.029506;29:1211.557223;47:1149.949572,4007.588973750447,0.0,3,0.0
asymmetric_p2p_websearch_60pct,asymmetric_p2p,point_to_point,mrc,p99_fct_us,2057.892540867176,1939.8956912649737,2305.131412651145,13:2305.131413;29:1948.919996;47:1939.895691,6888.070323519909,0.0,3,0.0
asymmetric_p2p_websearch_60pct,asymmetric_p2p,point_to_point,n-mrc,p99_fct_us,2013.450207427122,1878.463820823703,2251.5611874796678,13:2251.561187;29:1929.905720;47:1878.463821,6680.110652917016,0.0,3,0.0
