scenario,kind,scheme,variant,cc_mode,trim_mode,primary_metric,primary_us,avg_fct_or_finish_us,p50_fct_or_finish_us,p95_fct_or_finish_us,p99_fct_or_finish_us,p999_fct_or_finish_us,max_fct_or_cct_us,completed,flows,returncode,config_ok,all_flows_completed,runtime_s,stdout,command,acks,nacks,nacks_ooo,nacks_trim,nacks_loss,rtos,ecn_echo_acks,feedback_acks,stor_selected_good,stor_selected_degraded,stor_selected_bad,stor_selected_avoid,duplicate_acks,duplicate_inflate_suppressed,lossless_overflows,lossless_ecn_marks,lossy_drops,lossy_ecn_marks,composite_trims,composite_drops,composite_ecn_marks,samples,sample_zero_bits,feedbacks,packet_feedbacks,time_feedbacks,feedback_packets_sum,feedback_zero_bits,all_good_feedbacks,new_packets,retx_packets,retx_ratio,inflight_final,unique_acks,recovery_inflight_final_bytes,recovery_inflight_max_bytes,stale_attempt_nacks,duplicate_failure_nacks,duplicate_confirmations_suppressed,acked_revival_rejected,attempt_wraps,exact_trim_recoveries,sack_loss_recoveries,route_checks,reroutes,threshold_blocked,fastcnp_generated,fastcnp_arrived,fastcnp_after_done,fastcnp_bytes,fastcnp_arrived_bytes,fastcnp_latency_avg_us,fastcnp_route_missing,fastcnp_unknown_qp,fastcnp_unknown_ev,cooldown_starts,cooling_skips,cooling_recoveries,duplicate_notifications,all_cooling_fallbacks,observed_evs,observed_first_hop_choices,observed_first_hop_alias_ratio,route_calls,avg_available_choices,avg_candidate_choices,avg_best_quality_choices,avg_distinct_qualities,all_same_quality_calls,all_zero_quality_calls,selected_nonbest_quality,avg_score_spread,spine_queue_cv,spine_queue_avg,spine_queue_count,spine_queue_peak_bytes,spine_queue_p95_fraction,spine_queue_p99_fraction,random_sends,cached_sends,cache_hit_ratio,clean_ack_cached,ecn_ack_discarded,buffer_occupancy_samples,seed,traffic_sha256,unique_completed,expected_source_ids,completion_ids_ok,level_transitions,stor_min_score,stor_avoid_entries,stor_avoid_exits,stor_clean_signals,stor_ecn_signals,stor_trim_signals
standard_websearch_proxy_80pct,point_to_point,netaware_default,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,3582.7989471093874,230.06213342767364,33.18081688416464,1077.6778300170354,3582.7989471093874,7181.437665122854,10393.905932469132,28640,28640,0,1,1,273.53147515099954,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/netaware_default/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/netaware_default/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed29.cm -nodes 128 -conns 28640 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_weight_adaptation good_share_cap,12373501,578334,112911,465423,0,52,26236,447746,12796701,45712,5630,1415,91054,0,0,0,0,0,465675,0,50858,12382031,0,448678,448678,0,12379087,3847,439855,12284506,564952,0.04598898807978115,0,12284506,0,4096,1319,6090,19464797,4269,0,459779,106877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259799,2419.12,128,228800,0.03,0.1,0,0,0,0,0,0,29,5a935a2ff8c749623d9636104a3ad440fb71895f25f2bbf4112c51a2cd84228a,28640,28640,1,,255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,netaware_default,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,3667.1470829694986,230.02759054938113,32.76911692599401,1058.9767314408084,3667.1470829694986,7801.269734292881,11741.289163065769,29117,29117,0,1,1,277.9388676790004,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/netaware_default/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/netaware_default/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed47.cm -nodes 128 -conns 29117 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_weight_adaptation good_share_cap,12277416,591194,114701,476493,0,85,24885,446784,12712635,45298,4960,1509,92121,0,0,0,0,0,476699,0,47678,12285975,0,447709,447709,0,12282835,3260,439501,12187349,577053,0.04734852509762377,0,12187349,0,4096,1432,6724,19300617,4256,0,470732,108050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243163,2426.28,128,228800,0.03,0.1,0,0,0,0,0,0,47,1fe6ddb58d688341f9c040d00d3e1925526a70a23b438c897191a7cccf76159f,29117,29117,1,,255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_default,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,4533.002063690109,268.79262722090397,31.743805606890874,1326.7466446502463,4533.002063690109,8682.114664010614,11791.875593011708,29191,29191,0,1,1,615.3625508730001,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_default/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_default/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed13.cm -nodes 128 -conns 29191 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy better_ge3 -nmrc_fastcnp on,12634513,582214,108899,473315,0,86,310640,0,0,0,0,0,88702,0,0,0,0,0,473499,0,568317,0,0,0,0,0,0,0,0,12547604,569259,0.04536794435017235,0,12547604,0,4096,1334,5744,19126842,4090,0,467841,103205,12398113,808696,153261,808696,808696,408,51756544,51756544,1.02992,0,0,0,876497,1702904,845924,399632,18959,183769,183769,0,0,0,0,0,0,0,0,0,0,0.580139,4201.32,128,349568,0.04,0.3,0,0,0,0,0,0,13,008da4ad9615dce108cb046b2ccd82a5a1fad0be6f1ecb7a6c61e55710bd6903,29191,29191,1,"0,0,0,0/251805,0,0,0/187776,31878,0,0/268220,49835,19182,0",255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_default,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,3763.5432486697528,235.61023256524297,31.570297161915278,1135.6591621558846,3763.5432486697528,7317.1757545890705,10451.305932469131,28640,28640,0,1,1,516.9649677140005,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_default/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_default/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed29.cm -nodes 128 -conns 28640 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy better_ge3 -nmrc_fastcnp on,12362502,531649,98533,433116,0,24,214146,0,0,0,0,0,79976,0,0,0,0,0,433301,0,390418,0,0,0,0,0,0,0,0,12284506,520297,0.04235392127286193,0,12284506,0,4096,1216,4808,18643356,3782,0,428063,93780,12059825,566075,104454,566075,566075,278,36228800,36228800,1.0301,0,0,0,671306,1317163,646254,322554,15811,179835,179835,0,0,0,0,0,0,0,0,0,0,0.443576,3393.55,128,349440,0.03,0.21,0,0,0,0,0,0,29,5a935a2ff8c749623d9636104a3ad440fb71895f25f2bbf4112c51a2cd84228a,28640,28640,1,"0,0,0,0/185484,0,0,0/124571,21521,0,0/187254,33770,13475,0",255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_default,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,3737.0389321325824,233.6599534257075,31.43181137514148,1096.3510741855748,3737.0389321325824,7905.813577468866,11556.18916306577,29117,29117,0,1,1,456.6340686120002,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_default/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_default/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed47.cm -nodes 128 -conns 29117 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy better_ge3 -nmrc_fastcnp on,12266620,546931,99698,447233,0,55,193795,0,0,0,0,0,81239,0,0,0,0,0,447444,0,347953,0,0,0,0,0,0,0,0,12187349,535598,0.043947047056747124,0,12187349,0,4096,1203,4783,18541069,3756,0,442229,94960,12048756,497809,94557,497809,497809,281,31859776,31859776,1.02911,0,0,0,633531,1268801,609616,306226,17020,182961,182961,0,0,0,0,0,0,0,0,0,0,0.396581,3251.68,128,349568,0.03,0.17,0,0,0,0,0,0,47,1fe6ddb58d688341f9c040d00d3e1925526a70a23b438c897191a7cccf76159f,29117,29117,1,"0,0,0,0/163727,0,0,0/102189,17139,0,0/171512,30242,13000,0",255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_never,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,4174.411108652977,258.437305032558,33.84775450185043,1225.0146939251363,4174.411108652977,8267.218203502007,11752.056558562388,29191,29191,0,1,1,337.7928585630016,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_never/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_never/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed13.cm -nodes 128 -conns 29191 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy never -nmrc_fastcnp on,12653642,652681,132644,520037,0,122,16700,0,0,0,0,0,108143,0,0,0,0,0,520270,0,33224,0,0,0,0,0,0,0,0,12547604,637070,0.05077224305134271,0,12547604,0,4096,1579,6893,20168237,5196,0,513198,125816,12463610,0,47726,0,0,0,0,0,0,0,0,0,380601,852713,366568,132597,16105,183957,183957,0,0,0,0,0,0,0,0,0,0,0.291507,2240.35,128,195520,0.03,0.08,0,0,0,0,0,0,13,008da4ad9615dce108cb046b2ccd82a5a1fad0be6f1ecb7a6c61e55710bd6903,29191,29191,1,"0,0,0,0/0,0,0,0/0,0,0,0/0,0,0,0",255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_never,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,3625.5461523772074,229.27981894792484,33.33055524351403,1070.1706684860405,3625.5461523772074,7067.524447224304,9659.305932469131,28640,28640,0,1,1,333.4053477140005,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_never/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_never/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed29.cm -nodes 128 -conns 28640 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy never -nmrc_fastcnp on,12374040,581141,113025,468116,0,53,13008,0,0,0,0,0,91694,0,0,0,0,0,468365,0,25303,0,0,0,0,0,0,0,0,12284506,568451,0.04627381841809512,0,12284506,0,4096,1351,5441,19415263,4245,0,462464,107640,12106250,0,33473,0,0,0,0,0,0,0,0,0,343075,764999,330078,119389,14127,179928,179928,0,0,0,0,0,0,0,0,0,0,0.186712,2046.49,128,158080,0.03,0.08,0,0,0,0,0,0,29,5a935a2ff8c749623d9636104a3ad440fb71895f25f2bbf4112c51a2cd84228a,28640,28640,1,"0,0,0,0/0,0,0,0/0,0,0,0/0,0,0,0",255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_never,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,3676.1776590211657,229.62190520645495,32.79180007971081,1050.3061000290368,3676.1776590211657,7850.17716854235,11755.789163065769,29117,29117,0,1,1,312.86413235299915,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_never/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_never/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed47.cm -nodes 128 -conns 29117 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy never -nmrc_fastcnp on,12277756,594778,113750,481028,0,101,11822,0,0,0,0,0,92496,0,0,0,0,0,481280,0,22509,0,0,0,0,0,0,0,0,12187349,581646,0.04772539130536099,0,12187349,0,4096,1440,5703,19273672,4364,0,475152,108119,12093257,0,36360,0,0,0,0,0,0,0,0,0,349670,789312,336440,125482,15392,183173,183173,0,0,0,0,0,0,0,0,0,0,0.209198,2011.41,128,158080,0.03,0.07,0,0,0,0,0,0,47,1fe6ddb58d688341f9c040d00d3e1925526a70a23b438c897191a7cccf76159f,29117,29117,1,"0,0,0,0/0,0,0,0/0,0,0,0/0,0,0,0",255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_fastcnp_off,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,4612.469706140567,268.0211572472825,31.571424499412387,1318.8968903210587,4612.469706140567,8562.24299449213,12490.627745166708,29191,29191,0,1,1,337.0184287869997,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_fastcnp_off/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_fastcnp_off/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed13.cm -nodes 128 -conns 29191 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy better_ge3 -nmrc_fastcnp off,12635197,584572,109933,474639,0,67,294178,0,0,0,0,0,89466,0,0,0,0,0,474848,0,539017,0,0,0,0,0,0,0,0,12547604,571315,0.04553180033415145,0,12547604,0,4096,1309,6012,19165951,4154,0,469121,103976,12399626,860020,142325,0,0,0,0,0,0,0,0,0,346984,755685,333762,122137,13537,183755,183755,0,0,0,0,0,0,0,0,0,0,0.648856,4115.44,128,349440,0.04,0.28,0,0,0,0,0,0,13,008da4ad9615dce108cb046b2ccd82a5a1fad0be6f1ecb7a6c61e55710bd6903,29191,29191,1,"0,0,0,0/260294,0,0,0/199602,33906,0,0/290701,54557,20960,0",255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_fastcnp_off,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,3694.0364953866615,233.92159262110974,31.89721812122241,1116.801391373348,3694.0364953866615,7279.144370132206,9924.505932469132,28640,28640,0,1,1,336.1386574349999,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_fastcnp_off/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_fastcnp_off/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed29.cm -nodes 128 -conns 28640 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy better_ge3 -nmrc_fastcnp off,12364415,543759,100674,443085,0,32,177573,0,0,0,0,0,81883,0,0,0,0,0,443297,0,321202,0,0,0,0,0,0,0,0,12284506,532225,0.04332490048846897,0,12284506,0,4096,1371,4820,18853679,3706,0,437951,95911,12070693,517855,86561,0,0,0,0,0,0,0,0,0,324400,711703,311924,113551,12662,179847,179847,0,0,0,0,0,0,0,0,0,0,0.485598,3141.93,128,349440,0.03,0.16,0,0,0,0,0,0,29,5a935a2ff8c749623d9636104a3ad440fb71895f25f2bbf4112c51a2cd84228a,28640,28640,1,"0,0,0,0/157459,0,0,0/121924,21002,0,0/173312,32072,12086,0",255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_fastcnp_off,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,3678.6193970755703,233.0727596900903,31.442096166493684,1078.2352928003606,3678.6193970755703,8011.842105767459,11663.328182356541,29117,29117,0,1,1,311.45779950400174,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_fastcnp_off/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_fastcnp_off/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed47.cm -nodes 128 -conns 29117 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy better_ge3 -nmrc_fastcnp off,12268016,555347,101881,453466,0,101,176077,0,0,0,0,0,82676,0,0,0,0,0,453622,0,317490,0,0,0,0,0,0,0,0,12187349,543407,0.04458779345696919,0,12187349,0,4096,1272,5336,18708493,3761,0,448369,96610,12056138,508115,87316,0,0,0,0,0,0,0,0,0,329249,730484,316619,119120,13915,183080,183080,0,0,0,0,0,0,0,0,0,0,0.368885,3063.99,128,341120,0.03,0.16,0,0,0,0,0,0,47,1fe6ddb58d688341f9c040d00d3e1925526a70a23b438c897191a7cccf76159f,29117,29117,1,"0,0,0,0/164727,0,0,0/116120,20454,0,0/161741,32569,12504,0",255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_any,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,4749.6169338313875,277.28263544261534,31.369768513016425,1390.3869232660136,4749.6169338313875,8738.06276273594,12302.653725592383,29191,29191,0,1,1,683.5573389510009,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_any/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_any/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed13.cm -nodes 128 -conns 29191 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy any_better -nmrc_fastcnp on,12635531,591356,109370,481986,0,60,355411,0,0,0,0,0,89990,0,0,0,0,0,482190,0,665836,0,0,0,0,0,0,0,0,12547604,578913,0.046137334267163675,0,12547604,0,4096,1341,5240,19291347,4096,0,476498,104181,12408454,993886,0,993886,993886,571,63608704,63608704,1.02943,0,0,0,977751,2140813,944955,492062,31218,183812,183812,0,0,0,0,0,0,0,0,0,0,0.68379,4432.97,128,349760,0.04,0.31,0,0,0,0,0,0,13,008da4ad9615dce108cb046b2ccd82a5a1fad0be6f1ecb7a6c61e55710bd6903,29191,29191,1,"0,0,0,0/310193,0,0,0/166959,32836,0,0/377021,73759,33118,0",255,0,0,0,0,0
